,O,sO,aO,C,sC,aC,F,sF,aF,FO,FC,OC,InOr
9768,0.22524245360703216,0.20570508325385228,0.019537370353179893,0.2999031795891004,0.29013449441251044,0.009768685176589947,0.0,0.0,0.0,0.0,0.0,0.42891426562221474,0.0
9779,0.226721983168873,0.20501561778573596,0.021706365383137027,0.30001522804330416,0.2891620453517356,0.010853182691568514,0.0,0.0,0.0,0.0,0.0,0.4304271244613971,0.0
9790,0.22840077603188794,0.20423329498731307,0.024167481044574873,0.3001423672029944,0.288058626680707,0.012083740522287436,0.0,0.0,0.0,0.0,0.0,0.4321327009068541,0.0
9801,0.23002530898321136,0.2034762574798226,0.02654905150338878,0.30026539712459493,0.2869908713729006,0.01327452575169439,0.0,0.0,0.0,0.0,0.0,0.43377209205029515,0.0
9812,0.23188486863366056,0.202609696785157,0.02927517184850353,0.30040622620277396,0.2857686402785222,0.014637585924251765,0.0,0.0,0.0,0.0,0.0,0.43563544624941636,0.0
9823,0.2338510198741287,0.2016934640714895,0.03215755580263922,0.3005551277272229,0.2844763498259033,0.01607877790131961,0.0,0.0,0.0,0.0,0.0,0.43759043739252307,0.0
9834,0.23592066441168208,0.20072900315315342,0.03519166125852865,0.30071186705651065,0.28311603642724636,0.017595830629264324,0.0,0.0,0.0,0.0,0.0,0.4396316857016067,0.0
9843,0.23761027374764296,0.19994163984403343,0.03766863390360954,0.3008398253746042,0.2820055084227994,0.01883431695180477,0.0,0.0,0.0,0.0,0.0,0.4412855975604474,0.0
9854,0.2352531592617987,0.22839538627316538,0.006857772988633342,0.30795606819187055,0.30452718169755383,0.003428886494316671,0.0,0.0,0.0,0.0,0.0,0.4330801970440821,0.0
9865,0.23867738814988457,0.22658255921476697,0.0120948289351176,0.30815749342058146,0.30211007895302266,0.0060474144675588,0.0,0.0,0.0,0.0,0.0,0.436470671849649,0.0
9876,0.24060979500074564,0.2255595202937229,0.015050274707022724,0.3082711644118086,0.3007460270582972,0.007525137353511362,0.0,0.0,0.0,0.0,0.0,0.4383642589064501,0.0
9887,0.24242948753776938,0.22459615365647506,0.017833333881294364,0.3083782051492806,0.2994615382086334,0.008916666940647182,0.0,0.0,0.0,0.0,0.0,0.4401345347141139,0.0
9898,0.24423370233562103,0.22364098111643593,0.020592721219185095,0.30848433543150716,0.2981879748219146,0.010296360609592548,0.0,0.0,0.0,0.0,0.0,0.44187756803139083,0.0
9909,0.24630371510222232,0.22254509200470582,0.023758623097516484,0.308606100888366,0.2967267893396078,0.011879311548758242,0.0,0.0,0.0,0.0,0.0,0.4438626025429685,0.0
9920,0.24853889664723292,0.22136176059852378,0.027177136048709135,0.3087375821557196,0.295149014131365,0.013588568024354567,0.0,0.0,0.0,0.0,0.0,0.4459884924285739,0.0
9931,0.2511167508629364,0.21999701424903365,0.03111973661390276,0.30888922063899626,0.2933293523320449,0.01555986830695138,0.0,0.0,0.0,0.0,0.0,0.4484179877393856,0.0
9942,0.2540242204993676,0.21845776561798183,0.03556645488138582,0.3090602482646687,0.2912770208239758,0.01778322744069291,0.0,0.0,0.0,0.0,0.0,0.4511298652171099,0.0
9953,0.25742443296160183,0.2166576531379755,0.04076677982362636,0.30926026076244717,0.288876870850634,0.02038338991181318,0.0,0.0,0.0,0.0,0.0,0.4542639598572895,0.0
9964,0.2605943974119977,0.21497943666423647,0.04561496074776125,0.30944672925952926,0.2866392488856486,0.022807480373880626,0.0,0.0,0.0,0.0,0.0,0.4571501690301009,0.0
9975,0.26371563064318276,0.21332701907125617,0.05038861157192661,0.3096303312143049,0.28443602542834157,0.025194305785963305,0.0,0.0,0.0,0.0,0.0,0.4599589919301335,0.0
9986,0.24202666124340244,0.2351075201176831,0.0069191411257193405,0.30721027554247965,0.30375070497962,0.0034595705628596703,0.0,0.0,0.0,0.0,0.0,0.4406598410145813,0.0
9997,0.24498703879418557,0.2334684681779514,0.011518570616234168,0.30739239242467203,0.30163310711655494,0.005759285308117084,0.0,0.0,0.0,0.0,0.0,0.4435122398631087,0.0
10008,0.24691371466018286,0.2324017387621167,0.014511975898066161,0.30751091791532037,0.3002549299662873,0.007255987949033081,0.0,0.0,0.0,0.0,0.0,0.44535127076367304,0.0
10019,0.24870417943561668,0.2314104244068177,0.017293755028798947,0.307621063954798,0.2989741864403985,0.008646877514399473,0.0,0.0,0.0,0.0,0.0,0.4470481654219715,0.0
10030,0.2504834935972337,0.23042528373541285,0.02005820986182086,0.3077305240293986,0.2977014190984882,0.01002910493091043,0.0,0.0,0.0,0.0,0.0,0.4487230447243487,0.0
10041,0.2525704473419629,0.22926981436545907,0.023300632976503807,0.307858909514949,0.2962085930266971,0.011650316488251903,0.0,0.0,0.0,0.0,0.0,0.450673120977224,0.0
10052,0.2547051907767825,0.22808788560547877,0.026617305171303705,0.30799023493272454,0.2946815823470727,0.013308652585651852,0.0,0.0,0.0,0.0,0.0,0.45265196612469827,0.0
10063,0.25713368578777973,0.22674331742452128,0.03039036836325848,0.3081396313972754,0.29294444721564616,0.01519518418162924,0.0,0.0,0.0,0.0,0.0,0.45488381986302234,0.0
10071,0.26015039399997403,0.22507307727373593,0.03507731672623809,0.3083252136362516,0.2907865552731325,0.017538658363119044,0.0,0.0,0.0,0.0,0.0,0.45762806795124167,0.0
10075,0.2605517793509915,0.22485084499866986,0.03570093435232165,0.3083499061112589,0.29049943893509805,0.017850467176160824,0.0,0.0,0.0,0.0,0.0,0.4579908726044379,0.0
10086,0.26349281296480975,0.22322250308387934,0.0402703098809304,0.30853083299068007,0.2883956780502148,0.0201351549404652,0.0,0.0,0.0,0.0,0.0,0.4606327287828808,0.0
10097,0.26678446399482203,0.22140003722838936,0.04538442676643265,0.3087333291968456,0.2860411158136293,0.022692213383216326,0.0,0.0,0.0,0.0,0.0,0.46355554450420516,0.0
10103,0.2698503696941078,0.21970255824226492,0.050147811451842904,0.3089219379730817,0.2838480322471602,0.025073905725921452,0.0,0.0,0.0,0.0,0.0,0.466246166444576,0.0
10109,0.27010665857817057,0.21956066053315562,0.05054599804501495,0.3089377043852049,0.28366470536269744,0.025272999022507476,0.0,0.0,0.0,0.0,0.0,0.46646971433388223,0.0
10120,0.1947333310971844,0.19193246613236345,0.002800864964820952,0.29012865718806713,0.2887282247056567,0.001400432482410476,0.0,0.0,0.0,0.0,0.0,0.4016263097585202,0.0
10131,0.1952991468297802,0.19170235225663446,0.003596794573145732,0.2901804566343919,0.288382059347819,0.001798397286572866,0.0,0.0,0.0,0.0,0.0,0.40228084853866175,0.0
10142,0.19586360747583975,0.19147278948649843,0.00439081798934134,0.29023213202490084,0.2880367230302302,0.00219540899467067,0.0,0.0,0.0,0.0,0.0,0.40293216245221036,0.0
10153,0.19670776818032548,0.19112947437478148,0.005578293805544004,0.29030941346934014,0.28752026656656815,0.002789146902772002,0.0,0.0,0.0,0.0,0.0,0.40390313851766046,0.0
10164,0.19754890714093273,0.19078738818823449,0.006761518952698249,0.2903864182783824,0.28700565880203327,0.0033807594763491243,0.0,0.0,0.0,0.0,0.0,0.4048669912783336,0.0
10175,0.19852643829677602,0.19038983211130295,0.00813660618547308,0.2904759095557026,0.2864076064629661,0.00406830309273654,0.0,0.0,0.0,0.0,0.0,0.4059825871360992,0.0
10186,0.19963864018013264,0.18993750625461792,0.009701133925514704,0.29057772970392465,0.2857271627411673,0.004850566962757352,0.0,0.0,0.0,0.0,0.0,0.4072459681983893,0.0
10197,0.20088356729680834,0.18943120183903706,0.011452365457771273,0.2906917006164382,0.28496551788755253,0.0057261827288856365,0.0,0.0,0.0,0.0,0.0,0.40865271385512497,0.0
10208,0.2022590584084555,0.18887179782727553,0.01338726058117996,0.29081762443563125,0.28412399414504125,0.00669363029058998,0.0,0.0,0.0,0.0,0.0,0.41019797821672865,0.0
10219,0.20362644959071344,0.18831568800837128,0.01531076158234217,0.29094280672037504,0.2832874259292039,0.007655380791171085,0.0,0.0,0.0,0.0,0.0,0.41172484337083537,0.0
10230,0.2051213095928965,0.1877077373824732,0.01741357221042331,0.2910796585539055,0.2823728724486938,0.008706786105211655,0.0,0.0,0.0,0.0,0.0,0.4133835336093318,0.0
10241,0.20674109661901835,0.18704897968281292,0.019692116936205446,0.29122794723922046,0.28138188877111775,0.009846058468102723,0.0,0.0,0.0,0.0,0.0,0.41516857155858294,0.0
10252,0.20848308466054813,0.18634052356076244,0.022142561099785657,0.2913874232149796,0.28031614266508675,0.011071280549892829,0.0,0.0,0.0,0.0,0.0,0.41707418496564375,0.0
10263,0.21034437440090537,0.18558354815104158,0.02476082624986377,0.29155782105379213,0.27917740792886026,0.012380413124931886,0.0,0.0,0.0,0.0,0.0,0.41909435006623985,0.0
10274,0.21192777123355538,0.18493959012550826,0.026988181108047155,0.29170277828017993,0.27820868772615637,0.013494090554023577,0.0,0.0,0.0,0.0,0.0,0.42080007147734705,0.0
10285,0.24874969535585204,0.24188759561607584,0.006862099739776173,0.306456933820436,0.3030258839505479,0.0034310498698880863,0.0,0.0,0.0,0.0,0.0,0.4480308452456708,0.0
10296,0.251732483409036,0.24016117749968774,0.011571305909348222,0.3066487580555902,0.3008631051009161,0.005785652954674111,0.0,0.0,0.0,0.0,0.0,0.4508254660359743,0.0
10307,0.2536742414003218,0.23903730073941357,0.014636940660908194,0.3067736332511763,0.29945516292072216,0.007318470330454097,0.0,0.0,0.0,0.0,0.0,0.45262771592820017,0.0
10318,0.25549978997153,0.23798068522752155,0.017519104744008456,0.3068910349747198,0.29813148260271555,0.008759552372004228,0.0,0.0,0.0,0.0,0.0,0.45431002540973037,0.0
10329,0.2574137320239638,0.2368729081497934,0.02054082387417038,0.30701412131668965,0.2967437093796044,0.01027041193708519,0.0,0.0,0.0,0.0,0.0,0.45606135576127377,0.0
10340,0.2594133810757887,0.23571552442425392,0.023697856651534795,0.30714271950841626,0.29529379118264887,0.011848928325767397,0.0,0.0,0.0,0.0,0.0,0.457877659084942,0.0
10351,0.2615965435230054,0.2344519243518754,0.02714461917113001,0.3072831195164583,0.2937108099308933,0.013572309585565006,0.0,0.0,0.0,0.0,0.0,0.45984513161416746,0.0
10362,0.26414871603672124,0.2329747436788727,0.03117397235784858,0.3074472507023475,0.2918602645234232,0.01558698617892429,0.0,0.0,0.0,0.0,0.0,0.46212487737392327,0.0
10373,0.26705728994149985,0.23129128022369916,0.035766009717800695,0.30763430219736676,0.28975129733846644,0.017883004858900348,0.0,0.0,0.0,0.0,0.0,0.46469670618909803,0.0
10384,0.27049864455701605,0.22929944679564146,0.04119919776137464,0.30785561702270653,0.2872560181420192,0.02059959888068732,0.0,0.0,0.0,0.0,0.0,0.4677040743473963,0.0
10395,0.273695380702789,0.22744919692975382,0.04624618377303514,0.30806120034113843,0.2849381084546209,0.02312309188651757,0.0,0.0,0.0,0.0,0.0,0.4704637465581549,0.0
10406,0.27693567195165386,0.225573737656527,0.051361934295126886,0.3082695847048304,0.28258861755726694,0.025680967147563443,0.0,0.0,0.0,0.0,0.0,0.4732282712802343,0.0
10415,0.2698648129110393,0.26187452551593976,0.007990287395099584,0.30423616383156227,0.30024102013401244,0.003995143697549792,0.0,0.0,0.0,0.0,0.0,0.47006506493374833,0.0
10424,0.2724604006222749,0.2601615337698543,0.012298866852420588,0.30442649624779405,0.2982770628215837,0.006149433426210294,0.0,0.0,0.0,0.0,0.0,0.4722943129762932,0.0
10433,0.2743598567383824,0.2589079630910984,0.015451893647283976,0.3045657818787669,0.2968398350551249,0.007725946823641988,0.0,0.0,0.0,0.0,0.0,0.4739120854860256,0.0
10442,0.2761843537474679,0.25770386264641215,0.018480491101055783,0.3046995708170654,0.29545932526653745,0.009240245550527892,0.0,0.0,0.0,0.0,0.0,0.4754553226008327,0.0
10452,0.2781150820163286,0.256429653505193,0.021685428511135644,0.30484114961053416,0.2939984353549663,0.010842714255567822,0.0,0.0,0.0,0.0,0.0,0.4770771233376983,0.0
10462,0.28008840189360346,0.25512733548005895,0.024961066413544532,0.30498585161332675,0.2925053184065545,0.012480533206772266,0.0,0.0,0.0,0.0,0.0,0.47872282913622655,0.0
10472,0.28221998818653243,0.2537205674829498,0.02849942070358265,0.3051421591685612,0.29089244881676984,0.014249710351791326,0.0,0.0,0.0,0.0,0.0,0.48048719083682195,0.0
10483,0.2846802277970158,0.25209690046992306,0.032583327327092786,0.30532256661445306,0.2890309029509066,0.016291663663546393,0.0,0.0,0.0,0.0,0.0,0.48250657538153857,0.0
10494,0.2875714013500898,0.2501888330170382,0.0373825683330516,0.305534574109218,0.2868432899426922,0.0186912841665258,0.0,0.0,0.0,0.0,0.0,0.48485669214071114,0.0
10505,0.29081638885836353,0.24804726145936679,0.04276912739899675,0.3057725265045148,0.28438796280501644,0.021384563699498375,0.0,0.0,0.0,0.0,0.0,0.4874652903691195,0.0
10516,0.2941194824607916,0.24586734203186514,0.048252140428926484,0.30601473977423727,0.28188866955977404,0.024126070214463242,0.0,0.0,0.0,0.0,0.0,0.490089502587317,0.0
10527,0.2972011878608983,0.24383353061744095,0.053367657243457316,0.30624071882028436,0.2795568901985557,0.026683828621728658,0.0,0.0,0.0,0.0,0.0,0.4925100238653446,0.0
10538,0.18911174368942707,0.18518018892602217,0.003931554763404917,0.28720373245149133,0.28523795506978883,0.0019657773817024584,0.0,0.0,0.0,0.0,0.0,0.3970304412982756,0.0
10549,0.18967434013306936,0.18496203241519973,0.0047123077178696186,0.28725807667066705,0.28490192281173227,0.0023561538589348093,0.0,0.0,0.0,0.0,0.0,0.39769647323243845,0.0
10560,0.19037572432616096,0.18469005855180268,0.005685665774358273,0.28732582714571286,0.28448299425853374,0.0028428328871791366,0.0,0.0,0.0,0.0,0.0,0.398524400307228,0.0
10571,0.1910750489117307,0.18441888333687853,0.006656165574852158,0.2873933786721804,0.28406529588475427,0.003328082787426079,0.0,0.0,0.0,0.0,0.0,0.39934724612152395,0.0
10582,0.19191153240377046,0.1840945223814439,0.007817010022326541,0.2874741791158058,0.2835656741046425,0.0039085050111632704,0.0,0.0,0.0,0.0,0.0,0.4003280193634506,0.0
10593,0.19274507860210052,0.1837713004124963,0.008973778189604199,0.28755469583041915,0.283067806735617,0.004486889094802099,0.0,0.0,0.0,0.0,0.0,0.40130162215843496,0.0
10604,0.19371385736459804,0.18339563967561526,0.010318217688982782,0.287648275386417,0.28248916654192563,0.005159108844491391,0.0,0.0,0.0,0.0,0.0,0.4024285339137732,0.0
10615,0.1946786834998947,0.18302151163836008,0.011657171861534612,0.2877414731368749,0.28191288720610763,0.005828585930767306,0.0,0.0,0.0,0.0,0.0,0.4035459149491443,0.0
10626,0.19577653295802422,0.1825958015047459,0.013180731453278294,0.2878475203262037,0.2812571545995646,0.006590365726639147,0.0,0.0,0.0,0.0,0.0,0.40481140594337955,0.0
10637,0.19686928701040213,0.18217206720292478,0.014697219807477343,0.28795307532286035,0.2806044654191217,0.0073486099037386714,0.0,0.0,0.0,0.0,0.0,0.4060647822904587,0.0
10648,0.1979569811218082,0.18175029498081427,0.016206686140993954,0.28805814155257875,0.27995479848208177,0.008103343070496977,0.0,0.0,0.0,0.0,0.0,0.40730621720680993,0.0
10659,0.19917463236114943,0.18127812963249904,0.017896502728650395,0.28817576104089626,0.27922750967657106,0.008948251364325198,0.0,0.0,0.0,0.0,0.0,0.40868876902052254,0.0
10670,0.20078835994227656,0.1806523788256908,0.020135981116585766,0.28833163967530623,0.2782636491170133,0.010067990558292883,0.0,0.0,0.0,0.0,0.0,0.41050940484801773,0.0
10681,0.21950544990348791,0.21761697980944344,0.0018884700940444764,0.3019322845965492,0.30098804954952696,0.0009442350470222382,0.0,0.0,0.0,0.0,0.0,0.42096195840900025,0.0
10692,0.22088908874629673,0.21694361348242014,0.00394547526387659,0.30202944801123804,0.3000567103792997,0.001972737631938295,0.0,0.0,0.0,0.0,0.0,0.422415870196466,0.0
10703,0.22174028886127692,0.21652936557519714,0.005210923286079774,0.3020892219256413,0.2994837602826014,0.002605461643039887,0.0,0.0,0.0,0.0,0.0,0.4233062175671805,0.0
10714,0.22280340483129113,0.2160119859861166,0.006791418845174543,0.30216387722922267,0.2987681678066354,0.0033957094225872714,0.0,0.0,0.0,0.0,0.0,0.42441388719841827,0.0
10725,0.22365097906215,0.21559950266383984,0.00805147639831016,0.3022233965227873,0.2981976583236322,0.00402573819915508,0.0,0.0,0.0,0.0,0.0,0.4252935481280675,0.0
10736,0.22471228391437767,0.21508300447942508,0.00962927943495259,0.3022979246440556,0.29748328492657933,0.004814639717476295,0.0,0.0,0.0,0.0,0.0,0.4263907610614383,0.0
10747,0.22576851591658828,0.21456897506523973,0.011199540851348562,0.30237209653404823,0.29677232610837395,0.005599770425674281,0.0,0.0,0.0,0.0,0.0,0.42747804390386673,0.0
10758,0.22703259506413764,0.2139537940611245,0.013078801003013125,0.3024608640957941,0.2959214635942875,0.006539400501506563,0.0,0.0,0.0,0.0,0.0,0.42877318149375515,0.0
10769,0.22839878800223112,0.21328891801669247,0.015109869985538645,0.3025568024048976,0.29500186741212825,0.007554934992769323,0.0,0.0,0.0,0.0,0.0,0.4301655206739577,0.0
10780,0.2299665672521414,0.21252593730060304,0.017440629951538354,0.3026668967305891,0.2939465817548199,0.008720314975769177,0.0,0.0,0.0,0.0,0.0,0.4317538848058514,0.0
10791,0.2315284695955736,0.21176581665956135,0.019762652936012245,0.30277657836166444,0.2928952518936583,0.009881326468006123,0.0,0.0,0.0,0.0,0.0,0.4333263750375488,0.0
10802,0.23318445149341696,0.21095991094654729,0.022224540546869682,0.302892866551096,0.2917805962776612,0.011112270273434841,0.0,0.0,0.0,0.0,0.0,0.4349828721424371,0.0
10813,0.23482961684939552,0.21015926924813094,0.024670347601264592,0.3030083951693807,0.2906732213687484,0.012335173800632296,0.0,0.0,0.0,0.0,0.0,0.43661773917384905,0.0
10824,0.23666944613153904,0.20926389174951154,0.02740555438202747,0.30313759369284426,0.2894348165018305,0.013702777191013735,0.0,0.0,0.0,0.0,0.0,0.4384334191131247,0.0
10835,0.2386988184753725,0.20827627058779577,0.030422547887576746,0.3032801025184867,0.28806882857469834,0.015211273943788373,0.0,0.0,0.0,0.0,0.0,0.4404208526000534,0.0
10846,0.24080897603107762,0.20724933422350497,0.033559641807572656,0.30342828433248353,0.2866484634286972,0.016779820903786328,0.0,0.0,0.0,0.0,0.0,0.44247057959650266,0.0
10857,0.24309938214026805,0.2061346774927021,0.036964704647565946,0.30358912375944086,0.2851067714356579,0.018482352323782973,0.0,0.0,0.0,0.0,0.0,0.4446762269863144,0.0
10868,0.24487952341366556,0.20526834796091695,0.03961117545274859,0.3037141308056443,0.28390854307927,0.019805587726374294,0.0,0.0,0.0,0.0,0.0,0.4463768793719417,0.0
10911,0.21787212731558028,0.21227207244195426,0.005600054873626051,0.30376802496969185,0.30096799753287884,0.0028000274368130255,0.0,0.0,0.0,0.0,0.0,0.4176674789336987,0.0
10922,0.2207334349220996,0.2109187233205323,0.00981471160156733,0.303956519780329,0.29904916397954534,0.004907355800783665,0.0,0.0,0.0,0.0,0.0,0.4206930834940147,0.0
10933,0.22368759226532134,0.20952145787592144,0.014166134389399896,0.30415113126765536,0.2970680640729554,0.007083067194699948,0.0,0.0,0.0,0.0,0.0,0.42378018567511655,0.0
10944,0.22708635068412072,0.20791390379486857,0.019172446889252185,0.3043750318098737,0.29478880836524757,0.009586223444626093,0.0,0.0,0.0,0.0,0.0,0.42728664426843255,0.0
10955,0.23026449315176195,0.20641069725163066,0.023853795900131307,0.3045843988004241,0.2926575008503584,0.011926897950065653,0.0,0.0,0.0,0.0,0.0,0.4305225206904737,0.0
10966,0.23352044468666697,0.20487068836229758,0.02864975632436938,0.3047988916311206,0.2904740134689359,0.01432487816218469,0.0,0.0,0.0,0.0,0.0,0.4337953867382765,0.0
10977,0.237130047052159,0.20316340873291025,0.03396663831924878,0.3050366819731337,0.2880533628135093,0.01698331915962439,0.0,0.0,0.0,0.0,0.0,0.4373747674972077,0.0
10988,0.2409635182253373,0.2013502430207034,0.03961327520463391,0.3052892201557551,0.2854825825534381,0.019806637602316955,0.0,0.0,0.0,0.0,0.0,0.4411209341292665,0.0
10995,0.24500867592018435,0.1994369532367384,0.04557172268344595,0.3055557036446154,0.28276984230289237,0.022785861341722974,0.0,0.0,0.0,0.0,0.0,0.4450136714508382,0.0
11000,0.24876380934758494,0.19766083992644076,0.05110296942114419,0.30580308115925325,0.28025159644868114,0.025551484710572094,0.0,0.0,0.0,0.0,0.0,0.4485731362725801,0.0
11011,0.17732535430092206,0.16805906392514855,0.0092662903757735,0.29317305227825885,0.2885399070903721,0.00463314518788675,0.0,0.0,0.0,0.0,0.0,0.3768883206006771,0.0
11022,0.17948332824537874,0.167317930748947,0.012165397496431724,0.2933501573742907,0.28726745862607483,0.006082698748215862,0.0,0.0,0.0,0.0,0.0,0.37959098436135036,0.0
11033,0.18272139090854433,0.1662058526015458,0.01651553830699854,0.29361590543876126,0.285358136285262,0.00825776915349927,0.0,0.0,0.0,0.0,0.0,0.383596649495443,0.0
11044,0.1865650879433203,0.1648857757771441,0.0216793121661762,0.29393135796505804,0.2830917018819699,0.0108396560830881,0.0,0.0,0.0,0.0,0.0,0.38827568763931036,0.0
11055,0.190206533056397,0.16363516022196067,0.026571372834436346,0.29423021165979474,0.2809445252425765,0.013285686417218173,0.0,0.0,0.0,0.0,0.0,0.39263440507146075,0.0
11066,0.19379315516693663,0.16240337304332164,0.03138978212361496,0.2945245660262823,0.2788296749644748,0.01569489106180748,0.0,0.0,0.0,0.0,0.0,0.396858739210605,0.0
11077,0.19746365776400945,0.16114277800462232,0.03632087975938717,0.29482580447107903,0.2766653645913854,0.018160439879693586,0.0,0.0,0.0,0.0,0.0,0.4011129079779336,0.0
11088,0.20155077514423936,0.1597391010541664,0.041811674090073,0.29516123452480075,0.27425539747976424,0.0209058370450365,0.0,0.0,0.0,0.0,0.0,0.405769885206788,0.0
11095,0.20543453719447977,0.15840526432675844,0.04702927286772134,0.2954799751901548,0.2719653387562941,0.02351463643386067,0.0,0.0,0.0,0.0,0.0,0.41011895665888365,0.0
11100,0.20912332529298777,0.15713838932726912,0.05198493596571864,0.29578271432753217,0.26979024634467286,0.02599246798285932,0.0,0.0,0.0,0.0,0.0,0.4141826575300265,0.0
11111,0.23459336831021704,0.2287446873651792,0.005848680945037893,0.3079172569594245,0.3049929164869056,0.0029243404725189464,0.0,0.0,0.0,0.0,0.0,0.43242170269682395,0.0
11122,0.23743394642608953,0.22724085189207024,0.01019309453401927,0.30808434978976995,0.30298780252276036,0.005096547267009635,0.0,0.0,0.0,0.0,0.0,0.43524469861619053,0.0
11133,0.23975979007553488,0.22600952290118742,0.01375026717434745,0.3082211641220903,0.3013460305349166,0.006875133587173725,0.0,0.0,0.0,0.0,0.0,0.43753307161304617,0.0
11144,0.24256438436247,0.22452473769045705,0.018039646672012955,0.3083861402566159,0.29936631692060944,0.009019823336006478,0.0,0.0,0.0,0.0,0.0,0.44026527523532766,0.0
11155,0.2454909983002846,0.2229753538410258,0.022515644459258778,0.30855829401766377,0.2973004717880344,0.011257822229629389,0.0,0.0,0.0,0.0,0.0,0.4430851220353268,0.0
11166,0.24853248923836568,0.22136515275615934,0.027167336482206355,0.3087372052493156,0.29515353700821245,0.013583668241103177,0.0,0.0,0.0,0.0,0.0,0.44598242412383615,0.0
11177,0.2519028311091526,0.2195808541186839,0.032321976990468716,0.30893546065347954,0.2927744721582452,0.016160988495234358,0.0,0.0,0.0,0.0,0.0,0.44915412304937147,0.0
11188,0.25547656892581766,0.21768887527456712,0.03778769365125053,0.3091456805250481,0.2902518336994228,0.018893846825625265,0.0,0.0,0.0,0.0,0.0,0.45247343542392515,0.0
11195,0.2592977275616133,0.2156659089379694,0.04363181862364385,0.3093704545624478,0.2875545452506259,0.021815909311821924,0.0,0.0,0.0,0.0,0.0,0.4559736867870773,0.0
11200,0.2628403785043829,0.21379038785062082,0.049049990653762074,0.3095788457943755,0.28505385046749443,0.024524995326881037,0.0,0.0,0.0,0.0,0.0,0.4591746177399532,0.0
11211,0.18452751596953273,0.17748689741156218,0.007040618557970556,0.29525180167263687,0.2917314923936516,0.003520309278985278,0.0,0.0,0.0,0.0,0.0,0.3846091508829015,0.0
11222,0.18774424455575234,0.17630274305330756,0.011441501502444778,0.2955058734511325,0.28978512269991014,0.005720750751222389,0.0,0.0,0.0,0.0,0.0,0.38850325651255724,0.0
11233,0.1912687025145122,0.1750053061883417,0.016263396326170465,0.2957842510878568,0.2876525529247715,0.008131698163085233,0.0,0.0,0.0,0.0,0.0,0.39270617517015277,0.0
11244,0.1949293184164071,0.17365774634363026,0.021271572072776832,0.2960733830950047,0.2854375970586163,0.010635786036388416,0.0,0.0,0.0,0.0,0.0,0.39700253749393394,0.0
11254,0.19873360577632218,0.17225729761550462,0.026476308160817575,0.2963738629239783,0.28313570884356953,0.013238154080408788,0.0,0.0,0.0,0.0,0.0,0.40139488563566794,0.0
11263,0.20224374226813166,0.17096513282340772,0.03127860944472394,0.29665110938644246,0.2810118046640805,0.01563930472236197,0.0,0.0,0.0,0.0,0.0,0.4053835023500335,0.0
11268,0.20175185289640776,0.17114620900925728,0.030605643887150487,0.29661225773820815,0.2813094357946329,0.015302821943575243,0.0,0.0,0.0,0.0,0.0,0.4048282141334322,0.0
11277,0.205960446119131,0.1695969256696064,0.036363520449524615,0.29694467147359216,0.27876291124882985,0.018181760224762308,0.0,0.0,0.0,0.0,0.0,0.40954136061492163,0.0
11287,0.21014338614848682,0.16805708588104015,0.04208630026744668,0.2972750590036909,0.27623190886996757,0.02104315013372334,0.0,0.0,0.0,0.0,0.0,0.41414219005275543,0.0
11292,0.2096038568153688,0.16825569947062147,0.04134815734474733,0.29723244453574876,0.2765583658633751,0.020674078672373666,0.0,0.0,0.0,0.0,0.0,0.4135533628049325,0.0
11299,0.21410645646246548,0.16659818536811796,0.047508271094347514,0.29758808022882294,0.27383394468164923,0.023754135547173757,0.0,0.0,0.0,0.0,0.0,0.4184263092721635,0.0
11304,0.21779485135413168,0.1652403994160667,0.052554451938064975,0.2978794063462748,0.2716021803772423,0.026277225969032487,0.0,0.0,0.0,0.0,0.0,0.4223496676474878,0.0
11315,0.20974387696842176,0.20369839898160608,0.006045477986815658,0.30168028449375345,0.2986575455003456,0.003022738993407829,0.0,0.0,0.0,0.0,0.0,0.41011726229116446,0.0
11326,0.21274176247825025,0.20236192706020006,0.010379835418050189,0.30188796119230626,0.2966980434832812,0.005189917709025094,0.0,0.0,0.0,0.0,0.0,0.4133880199551751,0.0
11337,0.2157819362831644,0.20100660281144503,0.014775333471719363,0.30209856738682617,0.2947109006509665,0.0073876667358596815,0.0,0.0,0.0,0.0,0.0,0.4166635638028716,0.0
11348,0.21902915431514547,0.19955897724062246,0.019470177074523,0.302323516444471,0.29258842790720946,0.0097350885372615,0.0,0.0,0.0,0.0,0.0,0.4201170658548994,0.0
11359,0.2223036088149132,0.19809920952016952,0.024204399294743696,0.3025503522918853,0.29044815264451346,0.012102199647371848,0.0,0.0,0.0,0.0,0.0,0.423553264885579,0.0
11370,0.22554370497394144,0.19665475891490125,0.028888946059040195,0.30277480798610534,0.2883303349565852,0.014444473029520098,0.0,0.0,0.0,0.0,0.0,0.4269085777635769,0.0
11381,0.22902548195403638,0.19510256582572588,0.033922916128310485,0.30301600597247025,0.286054547908315,0.016961458064155242,0.0,0.0,0.0,0.0,0.0,0.43046545645641965,0.0
11392,0.23290240755010824,0.19337421356425913,0.03952819398584908,0.3032845776392959,0.28352048064637136,0.01976409699292454,0.0,0.0,0.0,0.0,0.0,0.43436788654584213,0.0
11399,0.2367187704597233,0.1916728604425758,0.04504591001714747,0.30354895386278735,0.28102599885421364,0.022522955008573736,0.0,0.0,0.0,0.0,0.0,0.43815086447476725,0.0
